Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2023-12-01T20:40:00,334,266.2,0.797,55.5,1,0,0,0,188.5,24.4,0,33.4,19.9,1358.7,5.9,46.1,52,5.6,87.7,82.1,77.4,-4.7,48,0,48,48,70.8,9.2,12.6,7.5
2023-12-01T20:50:00,336.3,281.6,0.837,60,1,0,0,0,203.5,24.3,0,33.7,20.1,1367.9,5.9,46.1,52,5.6,87.7,82.1,77.4,-4.7,48,0,48,48,72.3,8.6,12,7.1
2023-12-01T21:00:00,329.5,267.3,0.811,56,1,0,0,0,190,24.4,0,33.2,19.7,1363.4,5.8,46.3,52.1,5.4,87.4,82,76.6,-5.4,48,0,48,48,71.1,9.1,12.4,7.4
2023-12-01T21:10:00,324.9,268.6,0.827,56.8,1,0,0,0,192.8,24.3,0,31.5,20,1367.9,5.7,46.4,52.1,5.4,87.4,82,76.6,-5.4,48,0,47,48,71.8,9,11.7,7.5
2023-12-01T21:20:00,304.1,264.8,0.871,55.8,1,0,0,0,189.2,24.2,0,31.5,20,1377.1,5.3,46.6,51.9,5.3,87.3,82,76.6,-5.4,48,0,47,48,71.4,9.1,11.9,7.5
2023-12-01T21:30:00,307.8,286.4,0.931,62.1,1,0,0,0,210.8,24.3,0,31.4,20,1367.9,5.4,46.5,51.9,5.6,87.7,82.1,76.6,-5.5,48,0,47,48,73.6,8.5,11,7
2023-12-01T21:40:00,337.4,260.9,0.773,54.5,1,0,0,0,184.9,24.6,0,31.5,19.9,1372.5,5.9,46,51.9,5.4,87.6,82.2,76.6,-5.6,48,0,47,48,70.9,9.4,12.1,7.6
2023-12-01T21:50:00,305.5,262.9,0.861,55.2,1,0,0,0,187.2,24.3,0,31.5,19.8,1357.6,5.4,46.5,51.9,5.4,87.5,82.1,76.6,-5.5,48,0,47,48,71.2,9.2,12,7.5
2023-12-01T22:00:00,319.2,260.2,0.815,54.4,1,0,0,0,184.5,24.3,0,31.6,19.8,1367.9,5.6,46.3,51.9,5.6,87.6,82,76.1,-5.9,48,0,47,48,70.9,9.3,12.2,7.6
2023-12-01T22:10:00,261.3,223.9,0.857,43.6,1,0,0,0,148.1,24.1,0,31.6,20,1363.4,4.6,47.1,51.7,4.6,86.6,82,76.1,-5.9,48,0,47,48,66.1,10.8,14.1,8.9
2023-12-01T22:20:00,244.8,223.2,0.911,43.5,1,0,0,0,147.8,24,0,31.4,20,1335.5,4.4,47.2,51.6,4.4,85.6,81.2,76.1,-5.1,48,0,47,48,66.2,10.8,14.1,8.9
2023-12-01T22:30:00,244.8,229.2,0.936,45.3,1,0,0,0,153.6,24.1,0,31.6,19.9,1335.5,4.4,47.1,51.5,4.3,85.3,81,76.1,-4.9,48,0,47,48,67,10.5,13.8,8.7
2023-12-01T22:40:00,256.6,223.9,0.873,43.9,1,0,0,0,149,24,0,31.2,19.7,1339,4.6,47,51.6,4.4,85.2,80.8,76.1,-4.7,48,0,47,48,66.5,10.7,13.9,8.8
2023-12-01T22:50:00,262.7,218.7,0.833,41.8,1,0,0,0,143,24.1,0,31.5,20.1,1341.3,4.7,47,51.7,4.3,85,80.7,76.1,-4.6,48,0,47,48,65.4,11,14.4,9.2
2023-12-01T23:00:00,227.7,236.9,1.04,47.3,1,0,0,0,161.3,24.3,0,31.4,19.8,1333.1,4.1,47.6,51.7,4.2,85,80.8,75.7,-5.1,48,0,47,48,68.1,10.2,13.3,8.4
2023-12-01T23:10:00,246.1,232.3,0.944,46.5,1,0,0,0,157.9,24.1,0,31.5,18.8,1342.5,4.4,47.3,51.7,4.2,85,80.8,75.7,-5.1,48,0,47,47,68,10.4,13.5,8.1
2023-12-01T23:20:00,244.6,223.8,0.915,44,1,0,0,0,149.4,24.2,0,31.4,18.7,1334.3,4.4,47.3,51.7,4.4,85.1,80.7,75.7,-5,48,0,47,47,66.8,10.8,14.1,8.4
2023-12-01T23:30:00,250.2,217.1,0.868,42,1,0,0,0,142.5,24.1,0,31.7,18.7,1334.3,4.5,47.1,51.6,4.4,85.1,80.7,75.7,-5,48,0,47,47,65.7,11.1,14.6,8.6
2023-12-01T23:40:00,237.8,210.4,0.885,39.9,1,0,0,0,135.5,24.2,0,31.8,18.9,1327.2,4.3,47.4,51.7,4.2,84.7,80.5,75.7,-4.8,48,0,47,47,64.4,11.5,15.1,9
2023-12-01T23:50:00,250.6,229.4,0.915,45.6,1,0,0,0,154.8,24.1,0,31.5,19,1336.7,4.5,47.2,51.7,4.4,84.9,80.5,75.7,-4.8,48,0,47,47,67.5,10.5,13.7,8.3
2023-12-02T00:00:00,228.3,205.3,0.899,38.6,1,0,0,0,131.1,24,0,31.6,18.6,1336.7,4.1,47.5,51.6,4.2,84.8,80.6,75.6,-5,48,0,47,47,63.8,11.7,15.4,9.1
2023-12-02T00:10:00,199.8,204.3,1.022,38.3,1,0,0,0,130,24.2,0,31.4,18.6,1332,3.6,47.3,50.9,4,84.3,80.3,75.6,-4.7,48,0,47,47,63.6,11.9,15.4,9.1
2023-12-02T00:20:00,189.5,197.3,1.041,36.2,1,0,0,0,122.8,24.3,0,31.5,18.7,1337.8,3.4,47.1,50.5,3.8,83.8,80,75.6,-4.4,48,0,47,47,62.2,12.3,16,9.5
2023-12-02T00:30:00,194.1,207.9,1.071,39.3,1,0,0,0,133.4,24.1,0,31.4,18.9,1330.8,3.5,47.1,50.6,3.9,83.7,79.8,75.6,-4.2,48,0,47,47,64.2,11.6,15.1,9.1
2023-12-02T00:40:00,188.5,201.4,1.068,37.3,1,0,0,0,126.8,24.2,0,31.6,18.8,1330.8,3.4,47.1,50.5,3.5,83.3,79.8,75.6,-4.2,48,0,47,47,62.9,12,15.7,9.3
2023-12-02T00:50:00,193.6,203,1.049,37.9,1,0,0,0,128.5,24.1,0,31.4,18.9,1327.2,3.5,47.2,50.7,3.8,83.4,79.6,75.6,-4,48,0,47,47,63.3,11.9,15.5,9.3
2023-12-02T01:00:00,204.8,203.6,0.994,38,1,0,0,0,129.1,23.9,0,31.6,18.9,1328.4,3.7,46.9,50.6,3.6,83.1,79.5,75.2,-4.3,48,0,47,47,63.4,11.7,15.5,9.3
2023-12-02T01:10:00,203.9,200.4,0.983,37.5,1,0,0,0,127.4,24,0,31.4,17.7,1322.5,3.7,47.1,50.8,3.7,83.2,79.5,75.2,-4.3,48,0,47,46,63.5,12,15.6,8.8
2023-12-02T01:20:00,177.4,203.7,1.148,38.4,1,0,0,0,130.5,24.1,0,31.5,17.6,1330.8,3.2,47.2,50.4,3.6,83.1,79.5,75.2,-4.3,48,0,47,46,64.1,11.8,15.5,8.7
2023-12-02T01:30:00,206.4,202.4,0.98,38,1,0,0,0,129,24.1,0,31.7,17.5,1339,3.7,47.1,50.8,3.8,83.2,79.4,75.2,-4.2,48,0,47,46,63.8,11.9,15.7,8.7
2023-12-02T01:40:00,199.3,200.3,1.005,37.4,1,0,0,0,127.1,24,0,31.5,17.8,1328.4,3.6,47.2,50.8,3.6,83.1,79.5,75.2,-4.3,48,0,47,46,63.4,12,15.7,8.9
2023-12-02T01:50:00,171.1,201.2,1.176,37.6,1,0,0,0,127.6,24.2,0,31.7,17.7,1324.9,3.1,47.1,50.2,3.6,83,79.4,75.2,-4.2,48,0,47,46,63.4,12,15.8,8.8
2023-12-02T02:00:00,192.2,199.8,1.04,37,1,0,0,0,126.6,23.9,0,31.6,17.7,1317.8,3.5,47,50.5,3.5,82.7,79.2,75,-4.2,48,0,47,46,63.4,12,15.8,8.9
2023-12-02T02:10:00,197.3,210.9,1.069,40.3,1,0,0,0,137.7,24,0,31.4,17.8,1315.4,3.6,47.2,50.8,3.4,82.6,79.2,75,-4.2,48,0,47,46,65.3,11.4,14.9,8.5
2023-12-02T02:20:00,174.9,204.6,1.17,38.7,1,0,0,0,131.3,23.9,0,31.7,17.8,1311.8,3.2,47.1,50.3,3.3,82.3,79,75,-4,48,0,47,46,64.1,11.7,15.5,8.7
2023-12-02T02:30:00,164.1,203,1.237,38.2,1,0,0,0,129.6,24,0,31.8,17.6,1313,3,47.3,50.3,3.3,82.2,78.9,75,-3.9,48,0,47,46,63.8,11.8,15.7,8.7
2023-12-02T02:40:00,186.5,207.8,1.114,39.7,1,0,0,0,134.7,23.9,0,31.6,17.6,1316.6,3.4,47,50.4,3.2,82.2,79,75,-4,48,0,47,46,64.8,11.5,15.2,8.4
2023-12-02T02:50:00,207.5,159.9,0.771,25.4,1,0,0,0,86.3,24,0,31.7,17.9,1310.6,3.8,46.6,50.4,3.4,82.2,78.8,75,-3.8,48,0,47,46,54,15,19.8,11.2
2023-12-02T03:00:00,196.9,196.1,0.995,36.3,1,0,0,0,123.1,23.8,0,31.6,17.5,1313,3.6,46.8,50.4,3.2,82.1,78.9,75.2,-3.7,48,0,47,46,62.8,12.2,16.1,8.9
2023-12-02T03:10:00,196.1,214,1.092,41.6,1,0,0,0,141.1,23.8,0,31.5,17.6,1307,3.6,46.8,50.4,3.3,82,78.7,75.2,-3.5,48,0,47,46,65.9,11.1,14.7,8.2
2023-12-02T03:20:00,159.9,215,1.344,41.7,1,0,0,0,141.4,24,0,31.7,17.9,1323.7,2.9,47.3,50.2,3.2,81.9,78.7,75.2,-3.5,48,0,47,46,65.8,11.1,14.7,8.3
2023-12-02T03:30:00,191.5,165,0.862,27,1,0,0,0,91.8,23.8,0,31.5,17.9,1313,3.5,46.6,50.1,3.2,81.9,78.7,75.2,-3.5,48,0,47,46,55.6,14.4,19.1,10.8
2023-12-02T03:40:00,207.5,216.8,1.045,42.4,1,0,0,0,143.8,24,0,31.5,17.6,1310.6,3.8,46.4,50.2,3.2,82.2,79,75.2,-3.8,48,0,47,46,66.3,11,14.5,8.1
2023-12-02T03:50:00,182.7,201.7,1.104,37.9,1,0,0,0,128.5,24,0,31.5,17.6,1328.4,3.3,46.6,49.9,3.4,82.6,79.2,75.2,-4,48,0,47,46,63.7,11.9,15.6,8.8
2023-12-02T04:00:00,181.4,172,0.948,29.1,1,0,0,0,98.8,24,0,31.6,17.6,1318.9,3.3,47.1,50.4,3,82.4,79.4,75.2,-4.2,48,0,47,46,57.5,14,18.4,10.2
2023-12-02T04:10:00,152.2,233.9,1.537,47.3,1,0,0,0,160.7,23.9,0,31.7,17.5,1304.6,2.8,47.3,50.1,3,82.4,79.4,75.2,-4.2,48,0,47,46,68.7,10.2,13.6,7.5
2023-12-02T04:20:00,142,179.5,1.264,31.2,1,0,0,0,106.1,24,0,31.6,17.8,1310.6,2.6,47.4,50,3,82.4,79.4,75.2,-4.2,48,0,47,46,59.1,13.4,17.6,9.9
2023-12-02T04:30:00,166.9,208,1.246,39.6,1,0,0,0,134.5,24.1,0,31.6,17.7,1335.5,3,47.5,50.5,3.2,82.8,79.6,75.2,-4.4,48,0,47,46,64.7,11.6,15.2,8.5
2023-12-02T04:40:00,217.2,208.4,0.96,39.4,1,0,0,0,134.6,24.3,0,31.9,17.7,1336.7,3.9,47.1,51,3.5,83.4,79.9,75.2,-4.7,48,0,47,46,64.6,11.6,15.3,8.5
2023-12-02T04:50:00,217.6,226.7,1.042,44.9,1,0,0,0,153.4,24.2,0,31.7,17.4,1339,3.9,47.2,51.1,3.8,83.8,80,75.2,-4.8,48,0,47,46,67.6,10.7,14,7.7
2023-12-02T05:00:00,263.6,208.7,0.792,39.9,1,0,0,0,135.4,24.2,0,31.6,17.6,1346,4.7,47.2,51.9,4.3,84.5,80.2,76.6,-3.6,48,0,47,46,64.9,11.6,15.1,8.4
2023-12-02T05:10:00,285.5,207.5,0.727,39.4,1,0,0,0,133.9,24.2,0,31.9,17.5,1343.7,5.1,46.9,52,4.3,84.6,80.3,76.6,-3.7,48,0,47,46,64.5,11.7,15.4,8.4
2023-12-02T05:20:00,258.7,213.1,0.824,41.1,1,0,0,0,139.5,24.3,0,31.7,17.7,1349.5,4.6,47.4,52,4.3,84.6,80.3,76.6,-3.7,48,0,47,46,65.5,11.4,14.9,8.3
2023-12-02T05:30:00,282.1,222.9,0.79,44.1,1,0,0,0,149.6,24.2,0,31.3,17.8,1354.1,5,47.2,52.2,4.5,85,80.5,76.6,-3.9,48,0,47,46,67.1,10.8,14.1,8
2023-12-02T05:40:00,285,216,0.758,42,1,0,0,0,142.5,24.2,0,31.6,17.7,1341.3,5.1,47,52.1,4.5,84.8,80.3,76.6,-3.7,48,0,47,46,66,11.2,14.6,8.2
2023-12-02T05:50:00,268.5,219.2,0.816,42.9,1,0,0,0,145.6,24.1,0,31.8,17.7,1342.5,4.8,47,51.8,4.6,84.6,80,76.6,-3.4,48,0,47,46,66.4,11,14.5,8.1
2023-12-02T06:00:00,256.2,226.5,0.884,45,1,0,0,0,152.9,24.2,0,31.7,17.7,1336.7,4.6,47.4,52,4.3,84.2,79.9,74.8,-5.1,48,0,47,46,67.5,10.7,14,7.8
2023-12-02T06:10:00,298.8,233,0.78,47,1,0,0,0,159.7,24.2,0,31.5,17.7,1353,5.3,46.8,52.1,4.7,84.4,79.7,74.8,-4.9,48,0,47,46,68.5,10.4,13.5,7.6
2023-12-02T06:20:00,298.8,223,0.746,43.9,1,0,0,0,149.1,24.4,0,31.8,17.8,1353,5.3,47,52.3,4.7,84.5,79.8,74.8,-5,48,0,47,46,66.8,10.9,14.3,8
2023-12-02T06:30:00,293.4,235.9,0.804,47.8,1,0,0,0,162.1,24.3,0,31.8,17.7,1354.1,5.2,47.1,52.3,4.6,84.7,80.1,74.8,-5.3,48,0,47,46,68.7,10.3,13.5,7.5
2023-12-02T06:40:00,291.6,220.7,0.757,43.3,1,0,0,0,147.1,24.3,0,31.6,17.7,1346,5.2,47,52.2,4.7,84.8,80.1,74.8,-5.3,48,0,47,46,66.6,11,14.3,8
2023-12-02T06:50:00,293.1,237.2,0.809,48.2,1,0,0,0,163.5,24.2,0,31.7,17.8,1353,5.2,47.2,52.4,4.7,84.9,80.2,74.8,-5.4,48,0,47,46,68.9,10.2,13.4,7.5
2023-12-02T07:00:00,295.1,228.2,0.773,45.6,1,0,0,0,154.7,24.4,0,31.6,17.5,1362.2,5.2,47.2,52.4,4.9,85.3,80.4,74.3,-6.1,48,0,47,46,67.8,10.7,13.9,7.7
2023-12-02T07:10:00,288.5,242.5,0.84,48.8,1,0,0,0,165.5,24.3,0,33.7,18.9,1357.6,5.1,47.3,52.4,4.8,85.4,80.6,74.3,-6.3,48,0,48,47,68.3,10,13.9,7.8
2023-12-02T07:20:00,294.6,236.9,0.804,47.2,1,0,0,0,160.2,24.4,0,33.4,18.9,1359.9,5.2,47.3,52.5,4.6,85.3,80.7,74.3,-6.4,48,0,48,47,67.6,10.3,14.1,8
2023-12-02T07:30:00,299.5,238.4,0.796,47.2,1,0,0,0,161.3,24.3,0,33.9,18.9,1356.4,5.3,47.4,52.7,4.6,85.6,81,74.3,-6.7,48,0,48,47,67.7,10.2,14.2,7.9
2023-12-02T07:40:00,311.9,226.3,0.726,43.7,1,0,0,0,149.4,24.3,0,33.8,18.8,1361.1,5.5,47.1,52.6,4.7,85.8,81.1,74.3,-6.8,48,0,48,47,66,10.7,14.9,8.3
2023-12-02T07:50:00,292.6,232.1,0.793,45.7,1,0,0,0,155,24.3,0,33.9,19,1350.6,5.2,47.3,52.5,4.6,85.8,81.2,74.3,-6.9,48,0,48,47,66.8,10.5,14.6,8.2
2023-12-02T08:00:00,283.8,232.6,0.82,46,1,0,0,0,156.1,24.2,0,33.5,18.8,1362.2,5,47.6,52.6,4.6,86.1,81.5,74.8,-6.7,48,0,48,47,67.1,10.4,14.4,8.1
2023-12-02T08:10:00,347.7,287.6,0.827,61.6,1,0,0,0,208.9,24.2,0,36,18.5,1346,6.2,46.3,52.5,5.2,87.2,82,74.8,-7.2,48,0,49,47,72.6,8.4,12.5,6.4
2023-12-02T08:20:00,305.2,262.5,0.86,54,1,0,0,0,183.4,24.3,0,36.2,18.7,1356.4,5.4,46.6,52,5,87.2,82.2,74.8,-7.4,48,0,49,47,69.9,9.3,13.8,7.1
2023-12-02T08:30:00,317,260,0.82,53.4,1,0,0,0,181.3,24.2,0,35.7,18.8,1358.7,5.6,46.4,52,4.8,87.1,82.3,74.8,-7.5,48,0,49,47,69.7,9.3,13.7,7.2
2023-12-02T08:40:00,287.3,279.5,0.973,59.1,1,0,0,0,200.7,24.2,0,35.7,18.8,1351.8,5.1,46.4,51.5,4.9,87.1,82.2,74.8,-7.4,48,0,49,47,71.8,8.7,12.8,6.7
2023-12-02T08:50:00,282.1,251.7,0.892,50.9,1,0,0,0,172.7,24.4,0,35.7,18.9,1354.1,5,46.5,51.5,4.6,86.8,82.2,74.8,-7.4,48,0,49,47,68.6,9.7,14.2,7.5
2023-12-02T09:00:00,318.6,257.1,0.807,52.5,1,0,0,0,178.2,24,0,35.9,19,1341.3,5.7,46.2,51.9,4.8,86.9,82.1,76.8,-5.3,48,0,49,47,69.3,9.3,13.9,7.4
2023-12-02T09:10:00,375.8,292.1,0.777,62.9,1,0,0,0,213.5,24.3,0,35.7,18.7,1346,6.7,46.1,52.8,5.6,88,82.4,76.8,-5.6,48,0,49,47,73.1,8.3,12.2,6.4
2023-12-02T09:20:00,345.1,289.8,0.84,62.3,1,0,0,0,211.3,24.2,0,35.7,18.6,1357.6,6.1,46.5,52.6,5.5,88.4,82.9,76.8,-6.1,48,0,49,47,72.9,8.4,12.3,6.4
2023-12-02T09:30:00,364.8,285.2,0.782,61,1,0,0,0,206.9,24.1,0,35.5,18.6,1367.9,6.4,46.6,53,5.7,89,83.3,76.8,-6.5,48,0,49,47,72.6,8.5,12.5,6.5
2023-12-02T09:40:00,374.3,296.4,0.792,64.1,1,0,0,0,217.4,24.4,0,35.8,18.8,1361.1,6.6,46.5,53.1,6,89.5,83.5,76.8,-6.7,48,0,49,47,73.4,8.2,12.1,6.3
2023-12-02T09:50:00,359.4,296.7,0.826,64.3,1,0,0,0,218.1,24.2,0,35.7,18.7,1369.1,6.3,46.7,53,5.9,89.5,83.6,76.8,-6.8,48,0,49,47,73.5,8.2,12,6.3
2023-12-02T10:00:00,376.2,303.1,0.806,66.1,1,0,0,0,224.3,24.4,0,35.7,18.7,1367.9,6.6,46.6,53.2,5.7,89.3,83.6,77,-6.6,48,0,49,47,74,8,11.8,6.2
2023-12-02T10:10:00,383.5,306.5,0.799,66.8,1,0,0,0,226.5,24.4,0,35.7,19.9,1373.7,6.7,46.8,53.5,6,89.7,83.7,77,-6.7,48,0,49,48,73.9,8,11.6,6.5
2023-12-02T10:20:00,388.9,300.7,0.773,64.8,1,0,0,0,220.8,24.5,0,35.6,19.8,1372.5,6.8,46.7,53.5,5.9,89.7,83.8,77,-6.8,48,0,49,48,73.4,8.1,11.8,6.6
2023-12-02T10:30:00,383.5,312.4,0.815,68.3,1,0,0,0,232.6,24.6,0,35.6,19.7,1373.7,6.7,46.6,53.3,6.2,90.3,84.1,77,-7.1,48,0,49,48,74.4,7.9,11.4,6.3
2023-12-02T10:40:00,394.6,299.5,0.759,64.4,1,0,0,0,219.6,24.2,0,35.9,19.8,1372.5,6.9,46.5,53.4,6.1,90.5,84.4,77,-7.4,48,0,49,48,73.3,8.1,12,6.6
2023-12-02T10:50:00,376.8,298.7,0.793,64.5,1,0,0,0,218.7,24.5,0,36,19.6,1370.2,6.6,47,53.6,6.1,90.5,84.4,77,-7.4,48,0,49,48,73.2,8.2,12,6.5
2023-12-02T11:00:00,404,337.3,0.835,75.8,1,0,0,0,257.2,24.4,0,36,19.7,1365.6,7.1,46.5,53.6,6.3,90.8,84.5,77,-7.5,48,0,49,48,76.3,7.2,10.7,5.9
2023-12-02T11:10:00,400.6,316.6,0.79,70.2,1,0,0,0,238.3,22.9,0,35.7,19.8,1354.1,7.1,46.5,53.6,6.4,91,84.6,77,-7.6,47,0,49,48,75.3,7.2,11.3,6.2
2023-12-02T11:20:00,390,302.5,0.776,66.1,1,0,0,0,224.1,23,0,35.8,19.5,1356.4,6.9,46.6,53.5,6.6,91.2,84.6,77,-7.6,47,0,49,48,74.1,7.6,11.9,6.5
2023-12-02T11:30:00,404.5,319.6,0.79,71.1,1,0,0,0,241.3,23,0,35.9,19.5,1348.3,7.2,46.4,53.6,6.5,91.1,84.6,77,-7.6,47,0,49,48,75.5,7.2,11.2,6.1
2023-12-02T11:40:00,371.7,288.6,0.776,62,1,0,0,0,210.4,22.9,0,35.7,19.6,1351.8,6.6,46.9,53.5,6,90.6,84.6,77,-7.6,47,0,49,48,72.9,7.9,12.4,6.8
2023-12-02T11:50:00,407.3,302.6,0.743,66.1,1,0,0,0,224.3,22.9,0,35.8,19.6,1339,7.3,46.5,53.8,6,90.7,84.7,77,-7.7,47,0,49,48,74.1,7.6,11.8,6.5
2023-12-02T12:00:00,383.3,312.8,0.816,69.2,1,0,0,0,234.7,22.9,0,35.3,19.8,1333.1,6.9,46.6,53.5,6.4,91.1,84.7,78.3,-6.4,47,0,49,48,75,7.3,11.3,6.3
2023-12-02T12:10:00,390.9,322.1,0.824,71.6,1,0,0,0,243,22.8,0,35.5,20.8,1340.2,7,46.5,53.5,6.5,91.2,84.7,78.3,-6.4,47,0,49,49,75.4,7.1,11,6.4
2023-12-02T12:20:00,409.4,329.6,0.805,73.6,1,0,0,0,249.8,23,0,35.8,21,1346,7.3,46,53.3,6.7,91.2,84.5,78.3,-6.2,47,0,49,49,75.8,7,10.9,6.4
2023-12-02T12:30:00,391.6,317.9,0.812,70.2,1,0,0,0,238.3,22.9,0,35.8,20.9,1342.5,7,46.5,53.5,6.3,90.9,84.6,78.3,-6.3,47,0,49,49,75,7.2,11.3,6.6
2023-12-02T12:40:00,393.9,298.1,0.757,64.4,1,0,0,0,218.6,23,0,35.5,21,1350.6,7,46.7,53.7,6.5,91,84.5,78.3,-6.2,47,0,49,49,73.3,7.7,11.9,7
2023-12-02T12:50:00,393.6,315.5,0.802,69.6,1,0,0,0,236.2,22.9,0,35.7,20.7,1349.5,7,46.8,53.8,6.3,90.9,84.6,78.3,-6.3,47,0,49,49,74.9,7.3,11.3,6.6
2023-12-02T13:00:00,384.3,314.3,0.818,69.3,1,0,0,0,234.9,22.9,0,35.8,20.7,1356.4,6.8,47,53.8,6,90.6,84.6,78.3,-6.3,47,0,49,49,74.7,7.3,11.4,6.6
2023-12-02T13:10:00,416.4,309.4,0.743,67.8,1,0,0,0,229.9,22.9,0,35.7,20.9,1350.6,7.4,46.3,53.7,6.5,91,84.5,78.3,-6.2,47,0,49,49,74.3,7.4,11.6,6.8
2023-12-02T13:20:00,415,330.8,0.797,74.1,1,0,0,0,251.5,22.9,0,35.5,20.9,1346,7.4,46.4,53.8,6.5,91.2,84.7,78.3,-6.4,47,0,49,49,76,6.9,10.7,6.3
2023-12-02T13:30:00,388.3,307.2,0.791,66.8,1,0,0,0,226.7,22.9,0,36.4,21.1,1350.6,6.9,46.6,53.5,6.3,90.8,84.5,78.3,-6.2,47,0,49,49,73.8,7.5,11.9,6.9
2023-12-02T13:40:00,396.1,336.3,0.849,75.4,1,0,0,0,256.7,23,0,35.6,20.9,1339,7.1,46.7,53.8,6.2,90.8,84.6,78.3,-6.3,47,0,49,49,76.3,6.8,10.6,6.2
2023-12-02T13:50:00,397.2,321.8,0.81,71,1,0,0,0,241.9,23,0,36.1,20.8,1342.5,7.1,46.4,53.5,6.4,90.8,84.4,78.3,-6.1,47,0,49,49,75.2,7.2,11.2,6.5
2023-12-02T14:00:00,369.8,289.1,0.782,61.8,1,0,0,0,209.8,22.9,0,35.7,20.8,1344.8,6.6,46.9,53.5,5.9,90.2,84.3,78.3,-6,47,0,49,49,72.6,7.9,12.3,7.2
2023-12-02T14:10:00,369.2,294.1,0.797,63.2,1,0,0,0,214.4,22.9,0,35.8,20.9,1342.5,6.6,46.8,53.4,6.2,90.5,84.3,78.3,-6,47,0,49,49,72.9,7.8,12.2,7.1
2023-12-02T14:20:00,395,294.5,0.746,63.3,1,0,0,0,214.9,23.1,0,35.9,20.6,1354.1,7,46.4,53.4,6.4,90.7,84.3,78.3,-6,47,0,49,49,73,7.8,12.2,7
2023-12-02T14:30:00,358,292.7,0.817,62.8,1,0,0,0,213,22.8,0,35.6,21.3,1342.5,6.4,46.8,53.2,6,90.1,84.1,78.3,-5.8,47,0,49,49,72.8,7.8,12.2,7.3
2023-12-02T14:40:00,358.9,292.5,0.815,62.8,1,0,0,0,212.9,22.9,0,35.7,21.1,1346,6.4,47.1,53.5,5.9,90.3,84.4,78.3,-6.1,47,0,49,49,72.8,7.8,12.2,7.2
2023-12-02T14:50:00,408,316.1,0.775,69.6,1,0,0,0,236,23,0,36,21,1341.3,7.3,46.4,53.7,6.4,90.8,84.4,78.3,-6.1,47,0,49,49,74.7,7.3,11.4,6.6
2023-12-02T15:00:00,397.5,312.1,0.785,68.7,1,0,0,0,233,23,0,35.4,20.8,1343.7,7.1,46.4,53.5,6.5,91.2,84.7,78.6,-6.1,47,0,49,49,74.6,7.4,11.3,6.7
2023-12-02T15:10:00,388.6,295.7,0.761,63.6,1,0,0,0,215.9,22.9,0,35.7,21.3,1351.8,6.9,46.5,53.4,6.4,90.9,84.5,78.6,-5.9,47,0,49,49,73,7.7,12.1,7.2
2023-12-02T15:20:00,363.3,310,0.853,68,1,0,0,0,230.6,22.9,0,35.7,20.8,1341.3,6.5,46.7,53.2,6,90.7,84.7,78.6,-6.1,47,0,49,49,74.4,7.4,11.5,6.7
2023-12-02T15:30:00,405.2,317.7,0.784,70.1,1,0,0,0,237.8,22.9,0,35.9,21.2,1350.6,7.2,46.5,53.7,6.5,90.7,84.2,78.6,-5.6,47,0,49,49,74.8,7.2,11.3,6.7
2023-12-02T15:40:00,377.4,308,0.816,67.4,1,0,0,0,228.7,22.9,0,35.6,20.8,1351.8,6.7,46.5,53.2,6.2,90.7,84.5,78.6,-5.9,47,0,49,49,74.3,7.4,11.6,6.7
2023-12-02T15:50:00,392.9,315.3,0.802,69.5,1,0,0,0,235.7,22.8,0,35.8,20.9,1347.2,7,46.4,53.4,6.4,91.3,84.9,78.6,-6.3,47,0,49,49,74.8,7.2,11.4,6.6
2023-12-02T16:00:00,399.6,310.9,0.778,68.2,1,0,0,0,231.3,23.1,0,35.7,20.9,1350.6,7.1,46.3,53.4,6.4,91.3,84.9,78.1,-6.8,47,0,49,49,74.4,7.4,11.5,6.7
2023-12-02T16:10:00,411.2,303.3,0.738,66,1,0,0,0,223.8,22.9,0,35.8,20.8,1351.8,7.3,46.4,53.7,6.3,91.1,84.8,78.1,-6.7,47,0,49,49,73.8,7.6,11.8,6.9
2023-12-02T16:20:00,389.3,315.1,0.809,69.3,1,0,0,0,235.2,23,0,35.7,21.2,1354.1,6.9,46.7,53.6,6.4,91.1,84.7,78.1,-6.6,47,0,49,49,74.6,7.3,11.3,6.7
2023-12-02T16:30:00,410.1,318.2,0.776,70.3,1,0,0,0,238.5,22.8,0,35.9,20.9,1348.3,7.3,46.5,53.8,6.6,91.5,84.9,78.1,-6.8,47,0,49,49,75,7.2,11.3,6.6
2023-12-02T16:40:00,392.6,310.1,0.79,68,1,0,0,0,230.7,22.9,0,35.6,21,1346,7,46.6,53.6,6.3,91.3,85,78.1,-6.9,47,0,49,49,74.4,7.4,11.5,6.8
2023-12-02T16:50:00,372.8,312.9,0.839,68.5,1,0,0,0,233.3,23,0,35.8,21,1335.5,6.7,46.6,53.3,6.2,91.1,84.9,78.1,-6.8,47,0,49,49,74.5,7.3,11.4,6.7
